"721175581144928256 ","2016-04-16","03:17","El Paso CP","ElPasoCP","El Paso City And Press","Chihuahuas up 6-3 after Hunter Renfroe RBI double @Fchavezeptimes https://t.co/UK6ZwDFvPW",,,"31.76017093","-106.4855885","US","El Paso, TX","http://pbs.twimg.com/profile_images/411259787/twitter-e_normal.gif","1282","7","79","en","http://www.twitter.com/ElPasoCP/status/721175581144928256"
"721175579555287040 ","2016-04-16","03:17","Veggiebox","Veggiebox1","I love to garden!","Atlas Genius at #3rdandlindsley #nashvillelivemusic @ 3rd &amp; Lindsley Nashville https://t.co/mXgyW22NIB",,,"36.1523","-86.7700607","US","Nashville, TN","http://pbs.twimg.com/profile_images/2157552767/image_normal.jpg","54","141","2","en","http://www.twitter.com/Veggiebox1/status/721175579555287040"
"721175578796298240 ","2016-04-16","03:17","Stephen Carney","SVaughnCarney","University of Kentucky Ag Econ,  Alpha Gamma Rho, cattle auctioneer. Do what you love, or you won't love what you do.","Sink or swim,  you gotta give it a whirl.","1",,"37.6581714","-85.2180018","US","Kentucky, USA","http://pbs.twimg.com/profile_images/705937029775884289/awKh7FGt_normal.jpg","200","215",,"en","http://www.twitter.com/SVaughnCarney/status/721175578796298240"
"721175578385195009 ","2016-04-16","03:17","Alejandra Torres!","Flor_TorresMa","Beisbolera de ♥ y enamorada de El Titan 23 #WeLoveLA ⚾⚾.... Me encanta viajar, dormir y los deportes, pero la Ingeniería es mi pasión (IC)","No persona favorita 🎶💏🎉🍃💜💙🎶 #palnorte #accionpoetica #letras #rioroma #instamty #festival @ Pa'l… https://t.co/87P8GeWDm2",,,"25.67993837","-100.28496265","MX","Monterrey, Nuevo León","http://pbs.twimg.com/profile_images/696875892879052800/HEMe29ut_normal.jpg","83","301","3","es","http://www.twitter.com/Flor_TorresMa/status/721175578385195009"
"721175577412157440 ","2016-04-16","03:17","Luis Rivera","MuditOCobaiN",,"#primerparada #drinks #tormenta #piñacolada #agustito #abeber @ 5th avenue, Playa del Carmen https://t.co/LHLlVAuVPY",,,"20.62570348","-87.07331016000001","MX","Solidaridad, Quintana Roo","http://pbs.twimg.com/profile_images/684963243404611586/qzt5-Xsy_normal.jpg","279","1957","10","es","http://www.twitter.com/MuditOCobaiN/status/721175577412157440"
"721175575998636033 ","2016-04-16","03:17","haley russell","hdanielle92","i'm here for jesus + the appetizers // women's + college ministry // writer + vagabond // psalm 67 @liveiteveryday","Chasing after these two &amp; hanging out with their mama makes my whole day brighter. Today, we… https://t.co/LMswIvFRDl",,,"38.0171776","-84.503685","US","Kentucky, USA","http://pbs.twimg.com/profile_images/692574943263989760/qnhd5z0g_normal.jpg","398","318","6","en","http://www.twitter.com/hdanielle92/status/721175575998636033"
"721175575981727744 ","2016-04-16","03:17","Phoenix CP","PhoenixCP","Phoenix City And Press","Weather now: clear sky, 71°F, 16 mph west-northwest wind. https://t.co/T7Gbj6QMV4",,,"33.46889822","-112.09379298","US","Phoenix, AZ","http://pbs.twimg.com/profile_images/309950655/twitter-P_normal.gif","2570","11","103","en","http://www.twitter.com/PhoenixCP/status/721175575981727744"
"721175575839289346 ","2016-04-16","03:17","Courtney(:","runnergirl154","#HUXC #HUTF • Rhosbud• ΔΣΧ• |-/       Apparently my name is Josh.","My little is an active Delt guy now!! 😍💙 #missingTori): @ Heidelberg… https://t.co/jDUGiZJl9M",,,"41.11633","-83.16853","US","Tiffin, OH","http://pbs.twimg.com/profile_images/718673711784714240/NneEUgR__normal.jpg","553","681","2","en","http://www.twitter.com/runnergirl154/status/721175575839289346"
"721175575285477376 ","2016-04-16","03:17","Las Vegas Press","LasVegasCP","Latest news from Las Vegas. Updates are frequent. For local news addicts.","Download our iOS app for latest news and weather in Las Vegas. Local Now wishes you a great Friday evening! https://t.co/22QhbXW6dk",,,"36.16144999","-115.13946676","US","Las Vegas, NV","http://pbs.twimg.com/profile_images/517844762783531008/_Ar32U_f_normal.png","1924","8","116","en","http://www.twitter.com/LasVegasCP/status/721175575285477376"
"721175572857036800 ","2016-04-16","03:17","Phoenix CP","PhoenixCP","Phoenix City And Press","Download our iOS app for latest news and weather in Phoenix. Local Now wishes you a great Friday evening! https://t.co/cBS53INeLP",,,"33.46889822","-112.09379298","US","Phoenix, AZ","http://pbs.twimg.com/profile_images/309950655/twitter-P_normal.gif","2570","11","103","en","http://www.twitter.com/PhoenixCP/status/721175572857036800"
"721175571657572352 ","2016-04-16","03:17","jorge quezada","jaqogdl","feliz esposo y orgulloso padre de familia. Amante del americano, seguidor de chivas, madridista de corazón y raider que mas se puede pedir?","Echando novio, SIN NIÑOS 😁 👫 (@ Cinépolis in Tlajomulco, Jal., JAL) https://t.co/pUjtMBUP7e",,,"20.5265175","-103.38735492","MX","Tlajomulco de Zúñiga, Jalisco","http://pbs.twimg.com/profile_images/679404387920408576/jhafTmte_normal.jpg","260","628","26","es","http://www.twitter.com/jaqogdl/status/721175571657572352"
"721175571120697345 ","2016-04-16","03:17","San Jose Now","SanJoseCP","Breaking news and weather updates from San Jose.","Weather now: clear sky, 65°F, 16 mph west-northwest wind. https://t.co/HJFbh6UlXb",,,"37.3324843","-121.89176639","US","San Jose, CA","http://pbs.twimg.com/profile_images/691767377508311041/yt8pUx4I_normal.png","2584","11","146","en","http://www.twitter.com/SanJoseCP/status/721175571120697345"
"721175569556111360 ","2016-04-16","03:17","Las Vegas Press","LasVegasCP","Latest news from Las Vegas. Updates are frequent. For local news addicts.","Weather now: clear sky, 64°F, 25 mph north-northwest wind. https://t.co/d2Z7RfEE0u",,,"36.16144999","-115.13946676","US","Las Vegas, NV","http://pbs.twimg.com/profile_images/517844762783531008/_Ar32U_f_normal.png","1924","8","116","en","http://www.twitter.com/LasVegasCP/status/721175569556111360"
"721175569296035841 ","2016-04-16","03:17","Columbus CP","ColumbusCP","Columbus City And Press","One person taken to OSU Hospital in critical condition after being struck by a car near OSU.… https://t.co/6JeXvOLZv9",,,"39.96378925","-82.99527267000001","US","Columbus, OH","http://pbs.twimg.com/profile_images/516322800189976576/5Pf5QlR7_normal.png","1457","9","82","en","http://www.twitter.com/ColumbusCP/status/721175569296035841"
"721175568859811840 ","2016-04-16","03:17","Montreal Now","MontrealCP","Breaking news and weather updates from Montreal.","Frozen berry mix sold at Costco recalled over possible hepatitis A contamination https://t.co/Qdec0m90Jq",,,"45.50644992","-73.57086325","CA","Montréal, Québec","http://pbs.twimg.com/profile_images/690703616022216704/NZtwmVuk_normal.png","3130","73","172","en","http://www.twitter.com/MontrealCP/status/721175568859811840"
"721175568746549248 ","2016-04-16","03:17","San Jose Now","SanJoseCP","Breaking news and weather updates from San Jose.","Download our iOS app for latest news and weather in San Jose. Local Now wishes you a great Friday evening! https://t.co/zxcim7gOWQ",,,"37.3324843","-121.89176639","US","San Jose, CA","http://pbs.twimg.com/profile_images/691767377508311041/yt8pUx4I_normal.png","2584","11","146","en","http://www.twitter.com/SanJoseCP/status/721175568746549248"
"721175568700473344 ","2016-04-16","03:17","marc oparin","hamstacker",,"@LennyMarcusNYC York podcast is the bomb",,,"37.6927273","-121.7896155","US","Livermore, CA","http://pbs.twimg.com/profile_images/620041570465656832/iPgzISm-_normal.jpg","29","323",,"en","http://www.twitter.com/hamstacker/status/721175568700473344"
"721175568016740354 ","2016-04-16","03:17","Detroit CP","DetroitCP","Detroit City And Press","Final from Houston: Astros 1, Tigers 0 @anthonyfenech https://t.co/iJyANcKlWp",,,"42.33312717","-83.04848769","US","Detroit, MI","http://pbs.twimg.com/profile_images/333129676/twitter-d_normal.gif","2876","4","139","en","http://www.twitter.com/DetroitCP/status/721175568016740354"
"721175567798697984 ","2016-04-16","03:17","Las Vegas Press","LasVegasCP","Latest news from Las Vegas. Updates are frequent. For local news addicts.","Officers investigating bus driver shooting bus rider. NBC KSNV News 3 @SergioNews3LV https://t.co/MWovzBusRg",,,"36.16144999","-115.13946676","US","Las Vegas, NV","http://pbs.twimg.com/profile_images/517844762783531008/_Ar32U_f_normal.png","1924","8","116","en","http://www.twitter.com/LasVegasCP/status/721175567798697984"
